#星辰双拼专用成语简码（由 chengyu.txt 按星辰声母键重映射）
mzgl	民安国泰
mzwx	民安物阜
mnno	姆巴巴内
mnna	麻痹不仁\t麻痺不仁
mnnd	目不别视
mnsj	莫辨楮叶
mnkj	麻痹大意
mnxd	名不副实\t名不符实
mngi	忙不过来
mnga	面不改容
mngd	面壁功深\t目不给赏\t目不苟视
mngt	面不改色
mngh	漠不关心
mnfx	目别汇分
mnfr	骂不还口
mnuz	马不解鞍
mnuu	目不交睫\t目不见睫
mnur	骂不绝口
mnui	蛮不讲理
mnua	貌不惊人
mnuh	漫不经心
mnuj	命不久矣\t谩不经意\t漫不加意\t漫不经意
mnrx	密不可分
mnrm	民不堪命
mnrj	妙不可言\t目不窥园
mnik	免不了的\t明白了当
mnid	民不聊生
mnmn	明不明白
mnmo	面北眉南
mnme	面壁磨砖
mnot	马勃牛溲\t马浡牛溲
mnyd	名标青史
mnye	漫步其中
mnak	目不忍睹
mndk	目不识丁
mndx	明辨是非
mntg	面壁思过
mndf	妙笔生花\t梦笔生花
mnda	秘不示人
mndd	美不胜收
mndj	木本水源
mnln	门不停宾
mnlx	密不透风\t密不通风
mnll	马不停蹄
mnen	命比纸薄
mneu	目不转睛
mnei	绵薄之力
mnew	木本植物
mnwt	民不畏死
mnww	明白无误
mnwj	民胞物与
mnhs	名不虚传
mnhk	名不虚得
mnhg	漠不相关
mnhu	目不暇接
mnhi	抹不下脸\t名不虚立
mnhd	目不斜视\t目不邪视
mnjs	靡不有初
mnjg	门不夜关
mnju	门不夜扃
mnjy	命薄缘悭
mnjh	民保于信
mnvk	渺不足道
mnvf	满不在乎
mnvu	忙不择价
mnvd	默不作声
mnvj	满不在意
mszx	明察暗访\t明查暗访
msns	妙处不传
msnu	马尘不及
msnw	没齿不忘
mscw	谋朝篡位
msse	磨杵成针
mcxx	面从腹诽
msxd	买臣覆水
msxj	满城风雨
mcgd	莫测高深
mcfk	慢藏诲盗\t谩藏诲盗\t漫藏诲盗
mcfm	谋财害命
msfd	名垂后世
mcfd	谩辞哗说
msuu	明窗净几
msue	明耻教战
msrd	邈处欿视
msmk	猛冲猛打
msmu	马迟枚疾\t谋臣猛将
msmi	没查没利
mcos	蔓草难除
msow	没齿难忘
msyg	名垂千古
msyf	明察秋毫
msyd	名垂青史
mcyj	买菜求益\t命词遣意\t命辞遣意
msad	面沉如水
msaj	谋臣如雨
msdc	名垂史册
mstf	民淳俗厚
mstl	曼彻斯特
mcdw	名存实亡
mclu	茅茨土阶
mslh	磨穿铁鞋
mslj	磨穿铁砚
mslv	马齿徒增
msle	马齿徒长
mcej	民粹主义
mswg	名垂万古
mswu	谋臣武将
mcwd	莫此为甚
mswj	没齿无怨
mshi	命俦啸侣
mchd	谬采虚声
mchj	谬采虚誉
mshe	蛮触相争
msju	名臣勇将
mcvn	芒刺在背
msen	名垂竹帛
mcea	名从主人
mced	灭此朝食
mcvh	母慈子孝
msve	磨杵作针
mknk	末大不掉
mknw	冒大不韪
mkne	末大必折
mksg	马到成功
mkcy	磨刀擦枪
mksh	昧旦晨兴
mkkv	酩酊大醉
mkxk	命大福大
mkxe	摩顶放踵
mkgs	马到功成
mkfn	门单户薄
mkfk	门当户对
mkff	磨刀霍霍
mkfu	门殚户尽
mkfi	梦断魂劳
mkfd	没当回事\t门到户说
mkfe	买椟还珠
mkrk	目瞪口呆
mkri	磨砥刻厉
mkiv	酩酊烂醉
mkms	猛打猛冲
mkmk	买犊卖刀\t卖刀买犊\t卖犊买刀\t没颠没倒
mkmy	明刀明枪
mkmt	满打满算
mkml	漫地漫天\t昧地瞒天\t昧地谩天
mkmh	没大没小\t买东买西
mkot	木雕泥塑
mktf	牡丹虽好
mkeo	耄耋之年
mkej	满地找牙
mkev	灭顶之灾\t摩顶至足
mkwe	懵懂无知
mkwh	面带微笑\t明德惟馨
mkhd	面对现实
mkjt	忙得要死
mkvd	谋道作舍
mkew	名德重望
mkeh	磨盾之暇
mkee	摩顶至踵
mznx	迷而不返\t迷而不反
mzni	磨而不磷\t秘而不露
mznh	秘而不宣\t苗而不秀\t没而不朽
mznj	秘而不言\t满而不溢
mzsx	马耳春风
mzkx	马尔代夫\t马耳东风
mzki	摩尔定律
mzkw	摩尔多瓦
mzfk	谋而后动
mzfh	敏而好学
mztj	买二送一
mzee	默而识之
mzlx	卖儿贴妇
mzex	迷而知返\t迷而知反
mzjo	卖儿鬻女
mxnm	明发不寐
mxnd	毛发不爽
mxnw	每饭不忘
mxnj	盲风暴雨
mxsx	明罚敕法
mxsp	卖富差贫
mxkg	麦饭豆羹
mxkd	毛发倒竖
mxkj	盲风妒雨
mxgy	民富国强
mxgj	盲风怪雨\t盲风怪云
mxfy	命赴黄泉
mxfj	满腹狐疑\t盲风晦雨
mxui	满腹经纶
mxrk	谋夫孔多
mxig	铭肤镂骨
mxit	满腹牢骚
mxml	没法没天
mxof	没法奈何
mxod	马放南山
mxyy	弥缝其阙
mxyd	名副其实\t名符其实
mxaj	马翻人仰
mxdz	卖法市恩
mxti	麻烦死了
mxdi	明法审令
mxta	毛发悚然\t毛发耸然
mxtt	毛发丝粟
mxtw	眉飞色舞
mxtj	盲风涩雨
mxde	抹粉施脂
mxln	马腹逃鞭
mxlf	命犯桃花
mxwc	免费午餐
mxws	莫非王臣
mxwl	莫非王土
mxwe	满腹文章
mxhn	面缚衔璧
mxjs	面缚舆榇
mxjk	麋沸蚁动
mxjl	满腹疑团
mxjh	眉飞眼笑
mxeg	毛发之功
mxeu	满腹珠玑
mgnw	铭感不忘
mgsu	迈古超今
mgsj	目光长远\t暮虢朝虞
mgse	暮鼓晨钟
mgku	没过多久
mgky	目光短浅
mgxu	卖官贩爵
mggd	马革裹尸
mguk	每个阶段
mguu	目光炯炯
mgum	木公金母
mguy	民贵君轻\t名公巨卿\t名公钜卿
mgua	名公巨人\t名公钜人
mgmu	卖官卖爵
mgmr	满谷满坑
mgmi	蒙哥马利
mgmt	马工枚速
mgme	民膏民脂
mgox	名高难副
mgoy	卖乖弄俏\t木干鸟栖
mgyi	卖国求利
mgya	卖国求荣
mgyd	名过其实
mgyj	灭虢取虞
mgac	命该如此
mgak	目光如豆
mgau	目光如炬
mgad	目光如鼠
mgdc	魔鬼身材
mgdf	莫敢谁何
mgdi	明光烁亮
mgta	毛骨悚然\t毛骨耸然\t毛骨竦然
mgdd	目光闪烁\t马革盛尸
mglh	名高天下
mgex	美国政府
mgee	目光灼灼
mgeh	没个正型
mgwo	铭感五内
mghf	慢工细活
mghd	麻姑献寿
mghj	卖狗悬羊
mgjc	莫过于此
mgjs	魔高一尺
mgjk	眉高眼低
mgju	卖官鬻爵\t偭规越矩\t买官鬻爵
mgjt	卖公营私
mgje	魔高一丈
mgjj	卖官鬻狱
mgek	明公正道
mgef	木梗之患
mgvi	明光锃亮
mgei	明光铮亮
mgey	明公正气
mgej	明公正义
mfnu	迷惑不解
mfss	猛虎插翅
mfsd	闷海愁山\t猛虎出山
mfse	明火持杖
mfkk	梦魂颠倒
mfkp	迷魂夺魄
mfzs	面红耳赤
mfzg	沐猴而冠
mfza	面红耳热
mfgg	蒙混过关
mfus	面红颈赤
mfur	磨昬抉聩
mfui	眠花藉柳
mfud	面黄肌瘦
mfms	面红面赤
mfmi	面红面绿
mfox	民和年丰
mfoa	民和年稔
mfpj	梦幻泡影
mfyi	貌合情离
mfyj	默化潜移\t默换潜移
mfdi	貌合神离
mfti	眠花宿柳
mfdd	猛虎深山
mfdl	迷惑视听\t木坏山颓
mfte	芒寒色正
mflj	猛虎添翼
mfwi	蛮横无理\t眠花卧柳
mfhi	貌合心离\t貌合行离\t貌合形离
mfjp	迷魂淫魄
mfjh	眉花眼笑\t眉欢眼笑
mfec	迷花沾草
mfeu	门户之见
mfvi	眠花醉柳
mfep	明婚正配
mfey	明婚正娶
mfet	免怀之岁
mfeh	明火执械
mfee	明火执杖\t门户之争\t明火执仗
munn	明教不变
munc	靡坚不摧
munw	铭记不忘
muce	摩肩擦踵
mukc	没精打采\t没精打彩
mukd	摩加迪沙
muzw	目击耳闻
muxg	买爵贩官
muga	没几个人
mugh	明镜高悬
mufh	门阶户席
muug	摩肩击毂\t摩肩接毂
muur	民间疾苦
muue	摩肩接踵
muis	美景良辰
muix	门捷列夫
muig	铭肌镂骨
muir	名鞿利鞚
muit	名缰利锁
muih	毛举缕析
mumc	没精没彩
mumk	卖剑买犊
mumg	买贱卖贵
mumo	卖剑买牛
mumy	卖剑买琴
mumh	昧己瞒心
muof	没计奈何
muyz	买静求安
muah	灭绝人性
mudn	鸣金收兵
mudg	命蹇时乖
muti	磨叽死了
muda	妙绝时人
mutj	门禁森严
mudj	没金铩羽
mulc	没精塌彩
muea	目击证人
muwn	马角乌白
muwg	墨迹未干
muwi	明见万里
muwl	马角乌头
muhg	毛举细故
muhw	毛举细务\t摸金校尉
muhh	末节细行
muhv	觅迹寻踪
mujk	木鸡养到
mujx	毛将焉附
mujg	卖爵鬻官
mujj	没金饮羽
mueg	梦见周公
muef	眉睫之祸
mueo	眉睫之内
muet	马迹蛛丝
muvh	铭记在心
muve	迷金醉纸
mrni	马可波罗
mrsi	没看出来
mrzk	梅开二度
mrgp	民困国贫
mrgd	摩口膏舌
mrfv	猫哭耗子
mrun	马空冀北
mruu	莫可究诘
mriy	门可罗雀\t门堪罗雀
mrid	猫哭老鼠
mrmg	满坑满谷
mrmr	买空卖空\t卖空买空
mrme	莫可名状
mrof	没可奈何\t莫可奈何
mrwx	民康物阜
mrjy	目空一切
mrjh	每况愈下\t眉开眼笑
mrvr	免开尊口
mrei	门可张罗
mizs	明廉暗察
mizi	明里暗里
mizw	明来暗往
minc	绵里薄材\t绵力薄材
mini	蔑伦悖理
mind	名列榜首
minv	妈拉巴子
misx	满脸春风\t迷离徜仿
misf	迷离惝恍\t迷离徜恍
mici	磨礲淬励
mist	满脸春色
misd	马龙车水
mice	绵里藏针
miku	没来得及
miki	磨砻底厉\t磨砻砥砺\t磨礲砥砺
mika	美丽动人
mixh	卖履分香
mign	木落归本
mifs	茉莉花茶
mifk	鸣锣喝道
mifg	迷恋骸骨
miff	迷离恍惚
miug	密锣紧鼓\t磨砻浸灌\t磨礲浸灌
miuy	磨砻镌切
miue	明令禁止
miuv	名流巨子
mirk	鸣锣开道
miik	模棱两端
miir	模棱两可
mimf	美轮美奂
mimu	买犁卖剑
mimp	没脸没皮
mimd	没老没少
mimw	忙里忙外\t没里没外
mimj	眯了眯眼
mimv	抿了抿嘴
mior	梦里南轲
miot	面露难色
mipd	迷离扑朔
mipe	埋轮破柱
miym	名列前茅
miyt	毛里求斯
miyd	名留青史
miyl	末路穷途
mitg	茅庐三顾
midf	貌离神合
mido	妙龄少女
mitd	魅力四射\t名落孙山
midd	名利双收
midv	蛮来生作
mite	闵乱思治
milf	满脸通红
milh	忙里偷闲
milj	蜜里调油
miek	命里注定
mieu	弥留之际
miee	米粒之珠
miew	满脸皱纹\t门闾之望
miej	马列主义
miev	满脸褶子
miwu	磨棱刓角
mihx	描龙绣凤\t陌路相逢
mihg	目露凶光
miha	满脸笑容
mihj	马来西亚
mihe	茂林修竹
mijf	睦邻友好
mijy	眉来眼去
mijh	马鹿异形\t磨砺以须\t摩厉以须\t马鹿易形\t摩厉以需\t摩砺以须\t磨厉以须
mivf	卖李钻核
mieo	末路之难
mmnn	明明白白
mmnk	绵绵不断
mmnu	绵绵不绝
mmni	闷闷不乐
mmna	麻木不仁
mmne	摸门不着
mmcc	磨磨蹭蹭\t密密层层
mmsx	满面春风
mmci	满目苍凉
mmsi	漫漫长路
mmsy	眉目传情
mmsj	满目疮痍
mmse	美梦成真
mmkc	明目达聪
mmks	没毛大虫
mmkk	懵懵懂懂\t迷迷荡荡
mmkf	茫茫大海
mmkl	冒名顶替
mmzi	慕名而来
mmzl	面命耳提
mmxk	名目繁多
mmxx	面谩腹诽
mmxh	默默奉献
mmgk	绵绵瓜瓞
mmgh	名门闺秀
mmgj	默默耕耘
mmfs	明眸皓齿
mmfg	满面红光
mmff	马马虎虎\t明明赫赫
mmfy	脉脉含情
mmuk	面面俱到\t面面皆到
mmuf	灭门绝户
mmuu	磨磨叽叽\t蒙袂辑屦\t冒名接脚
mmui	美妙绝伦
mmuj	面面俱圆
mmue	满目荆榛
mmrf	芒芒苦海\t茫茫苦海
mmrv	面目可憎
mmin	秣马厉兵
mmig	盲目乐观
mmii	骂骂咧咧\t忙忙碌碌
mmmm	密密麻麻\t渺渺茫茫
mmmj	没眉没眼
mmol	马面牛头
mmys	明末清初
mmyx	面目全非
mmyi	满目凄凉
mmym	莫名其妙\t莫明其妙
mmaf	貌美如花\t眉目如画
mmam	蔓蔓日茂
mmdi	明眸善睐
mmty	孟母三迁\t面面厮觑
mmdj	名贸实易
mmdv	名门世族
mmll	慢慢吞吞
mmlh	名满天下
mmek	明目张胆
mmeo	面目狰狞
mmey	明媒正娶
mmee	冥冥之中
mmej	靡靡之音\t靡靡之乐
mmwd	默默无声
mmwt	目迷五色
mmwe	蒙昧无知\t马毛猬磔\t马毛蝟磔
mmww	默默无闻\t没没无闻\t谋谟帷幄
mmwj	默默无言
mmwv	名门望族
mmhk	面面相睹
mmhr	面面相看\t面面相窥
mmhy	面面相觑
mmha	满面笑容
mmhl	脉脉相通
mmhj	蒙蒙细雨
mmjk	面面圆到
mmjg	墓木已拱
mmjy	梦寐以求
mmjh	面目一新
mmjj	慢慢悠悠
mmen	买马招兵
mmeu	买马招军
mmei	明媒正礼
mmed	靡靡之声
mmeh	冥漠之乡
mmvv	毛毛躁躁
monn	面南背北
mogj	木讷寡言
mofd	没那回事
mouu	马牛襟裾
moim	木牛流马
moid	蒙娜丽莎
momu	买牛卖剑
momj	某年某月
moyx	马牛其风
moaj	美女如云
motk	明尼苏达
moeu	莫逆之交
mohg	买牛息戈
mojo	卖男鬻女
mojh	莫逆于心
movf	美女簪花
moea	母难之日
mpns	马屁不穿
mpnu	谋篇布局
mpkx	麻婆豆腐
mpkh	名牌大学
mpgk	摸爬滚打
mpud	满盘皆输
mprj	面朋口友
mpij	磨盘两圆
mpmi	没皮没脸
mpjk	蟒袍玉带
mpvg	母凭子贵
mpvp	磨破嘴皮
myzu	明枪暗箭
myzl	明抢暗偷
myni	牟取暴利
myss	暮气沉沉
mycu	民穷财尽\t磨铅策蹇
mycr	民穷财匮
myce	摩拳擦掌\t磨拳擦掌
myzi	面墙而立
myze	鸣琴而治
mygk	明确规定
myge	密切关注
myfk	明枪好躲
myfd	妙趣横生
myfv	梅妻鹤子
myug	名卿钜公
myri	目前看来
myir	目前来看
myih	密切联系
mymg	马去马归
mymf	忙前忙后
myme	没轻没重
mymh	眉清目秀
mymj	美其名曰
mypd	马前泼水
myas	满腔热忱
myay	满腔热情
myah	满腔热血
myae	满腔热枕
mydf	默契神会
mydu	鸣枪示警
myti	谋取私利
mytd	糜躯碎首
myth	麻雀虽小
myli	门墙桃李
mywe	目前为止
myww	明确无误
myhg	密切相关
myhu	卖俏行奸
myhv	马前小卒
myjk	明枪易躲
myju	卖俏迎奸
myjv	卖妻鬻子
myeh	美芹之献
myee	麦丘之祝
manu	茫然不解
mane	盲人把烛
manj	默然不语
masx	靡然成风
macx	靡然从风
masm	美人迟暮
maza	目濡耳染
maxx	面如傅粉
magf	明若观火
magj	美如冠玉\t面如冠玉
maff	明日黄花\t邈若河汉
mafd	蓦然回首\t马入华山\t邈若河山
mafl	面如灰土
mard	邈如旷世
maic	没人理睬
maid	马如流水
maij	弥日累夜
mamx	美容美发
mamh	盲人摸象
mamj	没日没夜\t面如满月
mame	盲人扪烛
maoe	面如凝脂
mapz	貌若潘安
mapv	美人胚子
maad	茫然若失
maaj	美人如玉
madx	靡然顺风
matg	茫然四顾
matf	面如死灰\t面若死灰
madf	邈若山河
madh	盲人说象\t木人石心
malf	面如桃花
malt	面如土色
malh	貌若天仙
maea	泯然众人
maee	漠然置之\t明如指掌
mawc	茫然无措
mahc	美人香草
mahx	靡然乡风\t靡然向风
mahm	盲人瞎马
maht	命若悬丝
maji	马如游龙
majm	迷人眼目
majy	谋如涌泉
majj	美容养颜\t马如游鱼
maef	末如之何
mavd	茫然自失
mdzu	明升暗降
mdnx	明赏不费\t面是背非
mtnr	莫桑比克
mdnt	悯时病俗
mdnw	没世不忘
mdnh	闷声不响
mdnj	漫山遍野\t满山遍野\t没世不渝
mtss	侔色揣称
mdsx	墨守成法
mdsg	墨守成规
mdsi	马水车龙
mtcm	暮色苍茫
mdkn	民生凋敝
mdks	名山大川
mdkf	满身大汗
mtku	毛遂堕井
mtkr	茅塞顿开
mdky	妙手丹青
mdkv	名声大噪
mdke	名声大振
mtke	靡所底止
mdzd	目食耳视
mdzl	扪虱而谈
mdzj	扪虱而言
mdxi	名士风流
mdxd	模山范水
mdxv	马上房子
mdgs	马上功成
mdgu	名胜古迹\t门生故旧\t民生国计
mdgi	门生故吏
mtgi	毛森骨立
mdgd	名声过实
mdgl	名师高徒
mdgh	买上告下
mdgj	弥山亘野
mdfs	妙手回春
mdfg	描神画鬼
mdfu	埋声晦迹
mdfi	马上回来
mdfy	免伤和气
mtfy	命丧黄泉
mduf	没事就好
mdud	名声籍甚
mduj	面授机宜
mdrf	马上看花
mdrr	妙手空空
mtrt	冥思苦索
mtrl	马斯科特
mtrh	冥思苦想\t瞑思苦想
mdik	玛莎拉蒂
mtik	梦撒寮丁\t梦撒撩丁
mdig	麻省理工
mdiu	扪参历井
mtiy	麦穗两歧\t麦穗两岐
mdms	马瘦毛长
mtmg	枚速马工
mdmu	毛手毛脚
mdmy	闷声闷气
mdmd	没事没事
mdmh	没上没下
mtmh	眠思梦想
mdox	名实难副
mdog	瞒神弄鬼
mdow	没世难忘
mdzk	妙手偶得
mdpf	茅室蓬户
mtyk	貌似强大
mdyx	貌是情非
mdyo	没世穷年
mdyl	马失前蹄\t马上墙头
mdyh	瞒上欺下
mtal	面色如土
mdah	妙手仁心
mdds	名山胜川
mtdc	靡所适从
mtdf	目送手挥
mddf	满舌生花\t盟山誓海
mtdu	妙算神机
mddd	名山胜水
mddj	名山事业
mdtj	漫山塞野
mdde	马首是瞻
mdls	猫鼠同处
mdlu	牧豕听经
mdlr	卖身投靠
mdlm	猫鼠同眠
mdla	猫鼠同乳
mdll	民生涂炭
mdle	面折廷诤\t面折庭争
mtet	马萨诸塞
mdws	没世无称
mdwg	面上无光
mdww	没世无闻
mdwh	眠霜卧雪
mdhs	木石心肠
mdhx	名实相副\t貌是心非\t面是心非\t名实相符
mthp	面似靴皮
mdjk	马首欲东
mdjg	面上有光
mdji	目使颐令
mtjt	埋三怨四
mdjw	猫噬鹦鹉
mtjw	昧死以闻
mdjj	没石饮羽
mdvn	门衰祚薄
mdes	贸首之仇\t贸首之雠
mdec	命世之才
mtvu	毛遂自荐
mdvy	民生在勤
mdva	谋事在人
mded	眄视指使
mdvw	名声在外
mdeh	买上嘱下
mdej	媒妁之言
mlzu	明推暗就
mlnk	漫天遍地
mlnx	满头白发
mlng	谋图不轨
mlny	墨突不黔
mlnd	眉头不伸
mlnj	漫天蔽野\t漫天遍野
mlne	摸头不着
mlsk	骂天扯地
mlcj	没头苍蝇
mlks	命途多舛
mlkf	满头大汗\t弥天大谎\t瞒天大谎\t漫天大谎\t弥天大祸\t迷天大谎
mlki	摩天大楼
mlkd	摩天大厦
mlkv	弥天大罪\t迷天大罪
mlxw	漫天飞舞
mlxh	满天繁星
mlxj	马踏飞燕
mlgk	木头疙瘩\t漫天盖地
mlgf	瞒天过海\t漫天过海
mlgd	莫谈国事
mlgj	迷途羔羊\t埋头顾影
mlfu	描头画角
mlfj	门庭赫奕
mluc	眉头紧蹙
mluu	漫天叫价
mlut	眉头紧锁
mluh	谋听计行
mlrg	埋头苦干
mlru	漫天开价
mlii	门庭冷落
mlmk	瞒天瞒地\t瞒天昧地\t谩天昧地\t谩天谩地
mlmu	卖头卖脚
mlmi	没头没脸
mlmo	没头没脑\t木头木脑
mlad	门庭若市\t门庭如市
mlaj	迷头认影
mldg	没听说过
mltu	买铁思金
mlti	慢条斯理\t慢腾斯礼\t慢条丝礼\t慢条斯礼\t慢条厮礼\t漫条斯理
mldj	名同实异
mllu	瞒天讨价
mlex	迷途知返\t迷涂知反\t迷途知反
mled	庙堂之上
mlwc	眉头微蹙
mlwd	满头雾水
mlwe	眉头微皱
mlhk	满天星斗\t幕天席地
mlhv	毛头小子
mlhe	目挑心招
mljk	埋天怨地\t漫天掩地
mlju	漫天要价\t瞒天要价
mlje	眉头一皱
mljw	眉头眼尾
mljh	买田阳羡
mlek	骂天咒地
mlvk	漫天匝地
mleh	蒙头转向
mezk	明争暗斗
mezl	明珠暗投
mend	明哲保身
menv	美中不足
mekp	民主党派
mekh	明正典刑
megx	明知故犯
megw	明知故问\t马中关五
mefd	没这回事
mesd	蜜汁叉烧
meid	猫捉老鼠\t马捉老鼠\t名正理顺
meih	昧着良心
memg	民脂民膏
memi	没着没落
memo	忙这忙那
meme	忙着忙着
meyi	谬之千里
meya	梦中情人\t卖主求荣
mead	民主人士
melh	名震天下
medg	名至实归
meek	命中注定
meeu	明智之举
mewg	墨汁未干
mewa	目中无人
mejd	名正言顺\t名震一时\t莫衷一是\t忙中有失\t没衷一是\t名重一时
mejj	某种意义
mwng	谋为不轨
mwnu	漫无边际\t茫无边际
mwni	冥顽不灵
mwny	面无表情
mwcs	茅屋采椽
mwct	面无惭色
mwkh	茫无端绪
mwkj	买王得羊
mwxu	目无法纪
mwgk	明文规定\t名我固当
mwui	没屋架梁
mwue	明文禁止
mwuj	美味佳肴
mwrr	美味可口
mwmk	漫无目的
mwmi	没完没了
mwmj	盲翁扪钥\t盲翁扪籥
mwyg	妙舞清歌
mwyo	勉为其难\t目无全牛
mwau	渺无人迹
mwat	面无人色
mwaj	渺无人烟
mwav	渺无人踪
mwte	茫无所知
mwli	没问题了
mwll	末位淘汰
mwlh	茫无头绪
mweu	漫无止境
mwwx	目无王法
mwwd	卖文为生
mwhz	名闻遐迩
mwht	面无血色
mwjc	谋无遗策
mwju	茫无涯际
mwjd	莫为已甚
mwjh	渺无音信\t渺无音讯\t谋无遗谞
mwjj	没卫饮羽
mwjv	目无余子\t渺无影踪
mwvn	门无杂宾
mwvr	门无杂客
mwve	目无尊长
mwvj	渺无踪影
mhnu	明刑弼教
mhni	明刑不戮
mhnj	民心不壹
mhsx	满袖春风
mhse	梦想成真\t乜斜缠帐
mhkk	梦想颠倒
mhkh	某些东西
mhkj	明效大验
mhxn	埋下伏笔
mhxd	末学肤受
mhgs	墨西哥城
mhfu	描写画角
mhfh	满心欢喜
mhuh	明心见性
mhrg	铭心刻骨
mhig	铭心镂骨
mhiy	麦秀两岐\t麦秀两歧
mhih	磨形炼性
mhmn	没想明白
mhmx	没心没肺
mhmu	瞒心昧己
mhmt	没羞没臊\t冥行盲索
mhys	黾穴鸲巢
mhdx	梦醒时分\t木心石腹
mhdf	母系社会
mhdi	麦秀黍离
mhda	貊乡鼠壤\t貊乡鼠攘
mhth	民心所向
mhlr	妙想天开
mhek	明修栈道
mhwx	民熙物阜
mhwr	扪心无愧
mhwi	面向未来
mhwh	名下无虚
mhhn	密西西比
mhhg	毛细血管
mhhf	买笑寻欢
mhjf	买笑迎欢
mhjr	每下愈况
mhji	木秀于林
mhjh	命悬一线
mhjj	慢性咽炎
mhvg	门下走狗
mhef	买笑追欢\t卖笑追欢
mhei	芒鞋竹笠
mhed	木朽蛀生
mhvw	扪心自问
mheh	梦熊之喜
mhee	冥行擿埴
mjnn	米盐博辩
mjnk	绵延不断
mjnx	没有办法\t抹月秕风\t面誉背非
mjnf	贸易保护\t面谀背毁\t面誉背毁
mjni	贸易壁垒
mjnw	没有把握
mjnh	美言不信
mjnj	没有必要\t密云不雨
mjss	米已成炊
mjcx	民殷财阜
mjci	明扬侧陋
mjst	满园春色
mjct	面有菜色\t民有菜色
mjsd	暮云春树
mjsl	马咽车阗
mjse	木已成舟
mjks	命运多舛
mjkf	没有的话
mjkj	莫余毒也\t莫予毒也
mjxm	某一方面
mjxl	民怨沸腾
mjxe	每一分钟
mjgx	民殷国富
mjga	每一个人
mjgv	每一个字
mjfz	眯一会儿
mjfu	暮夜怀金
mjfj	袂云汗雨
mjux	妙语解烦
mjuf	每一句话
mjuu	美言几句
mjuy	鸣冤叫屈
mjua	妙语惊人
mjud	每一件事
mjuj	靡有孑遗\t妙语解颐
mjii	毛羽零落
mjie	妙语连珠
mjij	没有理由
mjma	某月某日
mjme	每一秒钟
mjmh	眉语目笑
mjos	贸易逆差
mjoi	靡颜腻理
mjot	面有难色
mjps	卖淫嫖娼
mjpx	抹月批风
mjyx	明月清风
mjyi	谬以千里
mjya	卖友求荣
mjyj	民营企业
mjax	马仰人翻
mjaf	明月入怀
mjat	媚眼如丝
mjad	腼颜人世\t靦颜人世
mjae	妙语如珠
mjds	贸易顺差\t腼颜事仇\t靦颜事仇
mjtk	名誉扫地
mjdk	腼颜事敌
mjtf	名扬四海
mjdf	邈以山河
mjdu	没有时间
mjdp	鸣野食苹
mjdh	磨牙吮血
mjtj	买一送一
mjdj	慢易生忧
mjly	密约偷期
mjla	腼颜天壤
mjld	靡衣媮食\t靡衣偷食
mjlh	名扬天下
mjle	面引廷争
mjew	名扬中外\t蛮烟瘴雾
mjwx	毛羽未丰
mjwi	贸易往来
mjwd	眠云卧石
mjwl	没有问题
mjwh	美玉无瑕
mjhj	绵言细语
mjjk	妙言要道
mjjf	蚂蚁缘槐
mjji	曼衍鱼龙
mjjo	美意延年
mjjd	靡衣玉食
mjjj	没有意义
mjje	蒙以养正
mjvs	磨牙凿齿
mjex	沐雨栉风
muex	灭景追风
mjvg	母以子贵
mjey	蔓引株求
mjej	蛮烟瘴雨
mvni	满足不了
mvss	马足车尘
mesu	磨砖成镜
mesv	猛志常在
mvkx	民贼独夫
meku	盲者得镜
mvkh	命在旦夕
mvkj	民族大义
mvzg	满载而归
mexx	铭诸肺腑
mvxd	满坐风生\t满座风生
mvxh	民族复兴
mvgi	蒙在鼓里
mvfy	满嘴胡吣
merj	满纸空言
meis	谬种流传\t缪种流传
mviu	卯足了劲
mvid	马足龙沙
memz	冥昭瞢闇
memk	磨踵灭顶
mvmw	没滋没味
meoh	牧猪奴戏
mvyt	墨子泣丝
meyd	目指气使
meyj	默转潜移
meay	马壮人强
metc	靡知所措
mvdi	迷踪失路
medm	梦中说梦
metw	莫知所为
meli	面争庭论
mely	明珠弹雀
mele	面折廷争
mveg	弥足珍贵
mvej	民族主义
mvhk	埋在心底
mvhx	帽子戏法
mehg	米珠薪桂
mejc	忙中有错
mejs	莫展一筹
meju	莫之与京
mvjd	名噪一时
mvjh	民族英雄
onsg	能不称官
onsi	拿不出来
onsd	拿不出手
onzu	诺贝尔奖
onfs	弄兵潢池
onff	牛逼哄哄
onud	那不就是
onrz	怒不可遏
onit	那不勒斯
onid	鸟不拉屎
onmn	弄不明白
onmk	内部矛盾
onoe	女扮男装
onys	弄不清楚
onle	啮檗吞针
onew	难辨真伪
onjk	那不一定
onef	啮臂之好
onvd	拿班作势\t拿班做势
onvw	逆阪走丸\t逆坂走丸
oskf	泥船渡河
ocgd	懦词怪说
ocuh	拿粗夹细
osof	能吃能喝
ocom	男才女貌
osod	能吃能睡
osot	男唱女随
ocyu	难辞其咎
oswk	内查外调
oswf	你唱我和
oswm	泥车瓦马
ochh	拿粗挟细
osjj	霓裳羽衣
osvv	逆臣贼子
oknf	那倒不会
oknd	那倒不是
oksd	拿得出手
okkf	男大当婚
okku	女大当嫁
okky	男大当娶
okke	拿刀动杖
okxk	泥多佛大
okgc	鸟得弓藏
okgz	南丁格尔
okgu	牛刀割鸡
okgv	脑袋瓜子
okfu	年登花甲
okfl	难得糊涂
